"","1_1","1_2","1_3","2_1","2_2","2_3","3_1","3_2","3_3","4_1","4_2","4_3","5_1","5_2","5_3","6_1","6_2","6_3","7_1","7_2","7_3","8_1","8_2","8_3","9_1","9_2","9_3","10_1","10_2","10_3"
"ENSG00000251830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146038",1,11,3,10,10,5,1,7,11,5,8,9,5,3,2,9,11,12,6,4,6,1,1,1,3,0,0,2,6,3
"ENSG00000146049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000202050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124532",1326,2020,1962,2429,1964,1274,389,1372,1851,2326,2382,1170,1273,1273,837,2204,2365,770,2492,1606,1243,1274,770,2184,955,447,1747,841,983,1558
"ENSG00000112293",73,89,112,166,156,60,19,78,96,123,148,76,75,39,13,106,116,40,147,79,68,53,35,95,56,27,71,35,34,72
"ENSG00000112294",498,782,791,1228,1047,633,169,593,783,1203,1100,531,455,490,352,1148,1074,394,1039,611,581,542,313,965,366,211,764,302,511,726
"ENSG00000137261",27,50,62,137,130,69,8,41,36,137,129,44,32,20,18,100,100,26,88,44,51,44,13,37,24,8,29,15,15,24
"ENSG00000218186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000111802",797,1209,1349,1586,1234,878,267,878,1219,1507,1492,828,826,762,493,1389,1696,469,1693,1002,856,888,523,1455,583,331,1105,483,721,1009
"ENSG00000112304",480,681,665,900,637,486,138,458,636,846,783,431,395,428,242,746,829,283,863,530,437,421,242,735,272,144,575,218,330,468
"ENSG00000272345",22,25,36,24,17,16,14,26,35,30,23,21,31,19,12,28,35,2,48,26,16,19,12,22,14,9,31,12,11,46
"ENSG00000112308",7200,10687,10938,11752,9461,6328,1968,7396,9945,11675,10780,5455,6842,6851,4410,10576,10223,3460,12974,7561,7017,6305,3652,10263,4533,2503,8253,3821,5090,7078
"ENSG00000272402",0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"ENSG00000224164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000218806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112312",713,1035,1127,1365,1068,784,210,741,957,1320,1406,645,701,700,448,1249,1403,454,1438,830,739,679,384,1121,551,361,667,421,396,684
"ENSG00000260286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000111913",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSG00000263391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000217083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000214975",45,34,64,65,63,35,12,32,48,75,69,39,28,36,22,98,47,36,103,39,34,37,19,69,23,10,38,12,21,35
"ENSG00000272053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000220517",0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000244618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168405",0,3,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219682",27,49,58,78,55,34,12,28,46,68,52,39,21,22,28,66,82,23,69,45,34,39,15,48,26,26,43,13,28,33
"ENSG00000262400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000217805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000222373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000264238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000213972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000079691",1254,1908,1905,2053,1727,1103,347,1357,1862,2046,1968,985,1179,1249,814,1889,1937,581,2429,1472,1215,1156,625,1900,860,452,1471,687,966,1266
"ENSG00000207286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000238322",1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000079689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000217408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000178762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000242387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112343",1532,2460,2373,3265,2554,1739,477,1664,2164,3120,2989,1510,1415,1416,909,2904,2965,875,2345,1418,1436,1696,888,2776,980,553,2400,819,1643,2489
"ENSG00000272558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000272065",20,28,36,18,16,11,1,18,27,13,7,2,22,7,7,14,7,1,21,15,12,9,10,24,9,5,9,11,13,16
"ENSG00000272462",79,105,84,100,98,65,21,67,91,77,105,51,63,37,25,87,71,21,124,67,52,44,42,92,27,16,74,45,50,41
"ENSG00000272810",5,6,6,0,2,0,0,2,1,3,3,0,1,2,1,1,2,4,6,4,12,2,1,2,0,0,3,1,0,3
"ENSG00000224447",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000198366",2,2,2,1,5,4,0,4,5,8,7,7,7,0,0,12,5,0,4,1,3,0,4,8,4,1,1,2,3,3
"ENSG00000196176",2,4,1,1,1,0,0,0,0,5,2,6,1,0,1,4,2,0,1,0,11,1,1,1,0,2,0,0,0,6
"ENSG00000124529",0,1,0,2,0,0,0,0,1,2,0,1,2,2,0,4,2,0,1,3,0,0,0,0,0,0,1,2,0,0
"ENSG00000124693",9,2,5,3,10,0,1,4,5,8,21,0,12,2,3,5,7,2,5,3,3,4,0,1,2,0,2,2,1,2
"ENSG00000137259",0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,3,0,0,0,2
"ENSG00000196226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000234816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196532",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000187837",242,338,396,499,450,273,61,216,307,523,450,258,217,200,147,446,415,144,283,213,217,193,115,330,167,102,342,134,210,203
"ENSG00000010704",459,667,662,1352,1000,730,105,471,648,1344,1217,637,399,402,252,1135,1085,347,936,496,478,499,339,923,287,154,548,236,358,542
"ENSG00000197061",1,4,0,1,3,0,2,0,0,7,3,0,5,4,0,0,0,0,1,3,1,2,0,0,2,0,3,0,0,1
"ENSG00000187475",1,0,2,0,1,0,0,1,3,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000180596",21,24,48,70,57,38,7,16,25,82,63,22,28,25,23,54,58,7,43,24,35,16,5,52,27,11,40,10,14,20
"ENSG00000180573",253,359,425,498,420,302,51,217,372,432,407,257,234,277,164,593,536,237,360,225,222,301,233,553,166,103,505,152,394,440
"ENSG00000168298",13,19,28,21,30,11,1,9,18,12,38,7,9,6,9,7,30,5,11,7,25,7,9,12,5,8,4,8,2,13
"ENSG00000158373",275,426,404,417,258,202,68,234,359,323,333,182,296,295,191,511,497,162,343,184,217,229,108,385,176,105,454,182,268,330
"ENSG00000217159",4,3,1,0,7,3,1,0,2,0,1,1,6,4,1,1,0,0,4,0,0,2,0,2,0,1,0,0,1,0
"ENSG00000197697",0,6,7,1,0,0,0,0,3,2,3,1,2,1,1,1,1,0,1,3,1,0,0,0,1,0,3,0,0,0
"ENSG00000188987",1,3,4,4,3,0,0,0,1,4,1,4,3,3,0,2,7,1,6,0,3,4,0,4,0,0,0,0,0,3
"ENSG00000216331",0,1,1,0,1,1,0,0,0,0,0,3,0,0,1,0,3,1,2,0,0,0,0,1,0,0,0,0,5,0
"ENSG00000197409",5,11,19,4,14,3,5,2,11,12,4,6,3,6,10,8,23,9,6,4,4,2,3,8,2,2,14,1,6,6
"ENSG00000196866",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"ENSG00000197846",1,9,0,1,4,1,0,1,3,5,0,0,3,2,2,3,3,0,0,2,0,2,3,3,0,0,1,1,4,7
"ENSG00000217275",2,2,0,1,1,0,1,0,1,2,1,2,0,0,2,1,5,1,1,0,0,1,0,0,1,0,0,2,0,0
"ENSG00000198518",22,11,28,18,23,16,0,7,9,14,3,4,14,13,11,8,21,3,10,4,11,13,7,18,7,1,12,0,11,23
"ENSG00000187990",2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0
"ENSG00000168274",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000196966",27,49,60,47,32,46,12,48,61,48,62,16,43,29,38,50,81,13,50,31,51,29,28,71,31,28,84,40,40,65
"ENSG00000218281",0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000124575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000198327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000256316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000256018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000218690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000158406",2,0,1,1,9,0,0,0,3,6,2,0,1,1,2,4,8,2,0,0,0,1,1,2,4,0,1,2,0,1
"ENSG00000220875",2,9,5,6,3,6,0,3,6,6,5,1,4,9,8,5,5,2,5,4,2,3,2,6,8,1,8,5,2,2
"ENSG00000252399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000186470",553,884,882,1240,1082,603,200,595,773,1147,1168,566,548,536,354,1022,1140,353,1077,659,603,703,376,1110,359,204,772,293,535,850
"ENSG00000215979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124508",568,777,768,1027,817,468,140,518,749,910,883,406,489,544,351,837,854,303,958,606,527,493,325,752,340,215,759,272,496,623
"ENSG00000026950",435,695,666,877,668,368,168,476,639,696,637,346,370,395,271,683,659,208,862,480,384,573,288,820,242,145,631,240,468,530
"ENSG00000124549",247,399,336,294,225,136,61,206,413,293,283,128,251,187,175,251,251,84,480,254,260,200,141,278,180,98,255,145,175,217
"ENSG00000111801",282,442,417,434,357,209,92,267,432,395,398,140,258,294,150,392,374,96,543,344,279,335,188,576,202,118,423,177,305,412
"ENSG00000112763",801,1284,1245,1315,1092,661,206,852,1115,1275,1259,550,697,702,436,1030,1027,362,1337,738,750,592,353,1007,433,263,787,440,529,692
"ENSG00000124557",15,18,30,14,19,9,2,8,14,28,20,10,19,22,19,27,29,4,22,4,14,12,13,27,15,6,18,3,21,19
"ENSG00000199289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228223",3,9,6,8,5,4,0,8,4,7,10,6,6,0,3,10,4,5,4,5,1,8,2,4,4,1,4,2,5,3
"ENSG00000261353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000182952",1648,2442,2601,3387,2883,1927,442,1717,2291,3486,3136,1694,1663,1573,1057,3354,3554,1101,3103,1987,1773,1750,1059,3163,1105,613,2138,854,1451,2083
"ENSG00000146109",955,1386,1513,1698,1465,874,324,937,1378,1754,1658,868,853,860,572,1616,1661,646,1741,1023,989,940,543,1526,636,396,1142,605,847,1153
"ENSG00000271071",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000218346",0,0,4,2,1,3,0,0,4,2,2,0,2,4,0,2,9,4,3,1,0,1,0,5,2,0,1,0,0,2
"ENSG00000233631",13,10,4,4,8,7,1,6,14,5,2,6,8,8,2,2,8,1,12,5,12,0,1,11,0,1,6,3,11,3
"ENSG00000181315",169,271,230,302,239,163,35,132,212,261,302,185,139,108,48,189,313,103,304,171,172,197,77,268,112,65,214,88,141,244
"ENSG00000261584",0,8,3,1,1,0,2,8,1,0,0,3,1,3,0,0,1,0,8,2,2,3,1,2,0,0,2,1,7,3
"ENSG00000241549",2,6,11,9,14,7,1,4,6,9,2,5,13,9,2,6,5,2,13,2,5,6,3,5,3,5,9,2,6,1
"ENSG00000243307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224843",15,9,13,7,12,9,3,14,6,9,16,6,3,6,3,11,31,3,20,13,13,9,6,14,4,5,3,11,7,14
"ENSG00000272312",0,1,0,6,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0
"ENSG00000238621",0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,1,0,1,0
"ENSG00000220581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216762",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"ENSG00000222800",1,0,2,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272468",1,6,7,4,8,8,0,4,16,6,9,5,6,4,0,7,9,0,5,2,5,1,1,5,7,1,3,0,1,1
"ENSG00000124635",24,32,21,39,30,23,4,9,30,32,35,15,17,16,15,31,25,5,25,16,13,10,5,19,11,3,17,8,1,13
"ENSG00000196787",35,64,71,138,114,72,5,29,48,136,132,75,44,50,39,90,139,35,73,38,53,49,23,92,19,16,58,19,47,52
"ENSG00000197903",380,531,568,837,720,484,122,316,490,872,772,387,400,437,231,824,863,310,560,367,330,335,202,595,234,149,522,221,370,510
"ENSG00000198339",3,6,7,10,14,8,0,3,5,5,7,12,15,2,1,13,11,0,10,2,6,3,4,10,4,1,2,4,0,7
"ENSG00000184825",2,6,5,8,3,2,0,1,3,7,5,4,0,0,0,6,0,3,1,1,7,2,0,5,2,0,6,0,0,2
"ENSG00000265565",0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
"ENSG00000174572",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2
"ENSG00000112812",445,674,711,872,685,459,136,422,553,799,770,372,420,406,207,727,636,227,805,437,450,558,331,932,296,144,791,222,488,689
"ENSG00000270935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000158553",1,4,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"ENSG00000220758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204789",571,915,873,985,893,502,215,603,832,943,976,516,436,551,299,798,885,252,1119,616,540,656,339,1014,336,172,664,262,469,654
"ENSG00000124613",85,116,89,85,68,29,21,58,101,60,63,35,65,60,40,63,92,23,145,83,62,34,23,62,45,26,68,24,25,43
"ENSG00000271755",103,134,131,33,57,15,28,82,133,57,34,17,72,61,37,37,33,6,139,113,86,40,33,73,53,28,48,39,46,32
"ENSG00000237154",0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,4,0,4,3,0,2,0,0,0,0,0,0
"ENSG00000096654",342,470,522,560,473,282,117,380,554,529,546,239,301,313,169,425,484,169,663,409,367,277,184,555,215,121,367,145,248,328
"ENSG00000270666",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ENSG00000218347",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219738",0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,0,0
"ENSG00000206671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000238648",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216915",6,1,0,2,1,0,0,0,2,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000218069",4,3,0,6,4,2,1,1,2,7,0,2,0,4,0,4,3,3,11,6,0,8,0,6,1,0,2,0,0,6
"ENSG00000217862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000185130",0,0,0,2,0,3,1,0,2,1,7,0,1,2,0,1,0,0,2,0,0,0,0,2,0,0,0,2,0,1
"ENSG00000196747",4,4,13,10,13,1,0,2,1,8,9,3,4,2,6,2,9,4,4,2,3,2,4,1,5,1,6,0,7,2
"ENSG00000203813",11,20,9,23,33,14,5,6,15,35,29,14,11,14,7,24,31,9,19,13,11,9,5,24,1,3,17,17,9,8
"ENSG00000182611",0,2,9,2,0,6,0,5,6,5,5,2,0,0,8,2,1,0,6,2,1,4,1,5,1,0,0,0,0,0
"ENSG00000196374",0,0,1,0,4,0,0,2,3,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0
"ENSG00000197238",2,1,0,2,1,3,0,0,0,1,11,1,0,0,0,2,2,1,1,0,0,1,0,2,0,0,2,0,0,0
"ENSG00000197914",7,6,7,11,9,4,1,2,8,8,6,2,5,6,8,1,5,0,11,6,7,0,0,5,0,1,0,3,3,4
"ENSG00000184348",6,12,12,12,9,4,1,2,9,5,12,0,1,6,5,10,12,2,16,8,2,4,1,2,2,0,2,3,0,7
"ENSG00000233822",66,112,105,93,58,42,27,71,104,60,78,51,76,79,32,81,81,32,96,73,47,46,41,76,50,21,56,40,33,36
"ENSG00000217646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000198374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000184357",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000182572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000198558",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197153",4,1,3,6,5,1,1,0,0,3,3,1,0,1,0,0,7,0,4,1,1,6,0,5,2,0,0,0,4,0
"ENSG00000233224",0,0,2,0,12,1,0,1,2,0,2,2,3,0,1,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0
"ENSG00000196331",6,12,7,17,12,4,2,6,11,8,14,10,14,3,2,11,15,2,12,3,5,7,5,4,0,0,3,5,4,1
"ENSG00000238610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168126",5,3,1,2,4,0,0,5,1,2,1,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"ENSG00000124657",1,7,2,21,7,6,2,2,2,6,3,4,0,2,1,6,4,0,0,3,5,0,3,7,1,1,4,5,2,8
"ENSG00000214374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000217539",0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"ENSG00000199851",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000217315",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,0,0,0,3,1,0
"ENSG00000187763",0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000182477",1,0,3,4,2,2,0,0,0,4,4,0,0,3,1,0,0,0,4,1,0,1,0,3,0,1,0,0,1,0
"ENSG00000220721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272009",6,17,24,19,11,8,2,6,12,16,27,12,8,3,2,23,23,2,16,9,11,19,10,27,3,11,15,3,12,13
"ENSG00000197279",642,889,894,1058,976,628,153,590,803,901,1043,455,591,556,334,957,1030,294,958,623,521,551,341,836,284,171,503,241,348,424
"ENSG00000219891",56,91,76,48,66,22,35,63,93,50,71,33,52,53,43,83,68,16,110,50,67,26,22,71,21,13,38,21,30,47
"ENSG00000219392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000269293",97,129,112,159,120,60,15,69,105,131,134,63,51,49,35,120,112,39,134,70,77,60,25,118,46,28,47,36,39,70
"ENSG00000196812",101,174,147,209,145,78,39,85,143,140,150,96,116,100,69,144,168,50,192,115,140,121,61,186,83,43,121,82,96,133
"ENSG00000261839",7,11,5,6,2,1,1,2,0,1,3,2,3,6,0,0,1,2,8,6,3,2,4,5,2,3,3,1,2,0
"ENSG00000198315",2753,4071,3817,4442,3633,2201,749,2544,3723,3936,4103,1889,2430,2273,1398,3325,3809,1172,4341,2595,2385,2509,1373,3763,1632,893,3209,1357,2207,2914
"ENSG00000226314",95,112,120,72,49,28,22,74,123,51,62,41,76,94,37,47,41,14,122,70,70,50,15,59,45,37,52,48,40,51
"ENSG00000216901",9,10,8,7,1,0,0,1,10,2,5,3,7,5,4,4,2,5,4,4,5,10,5,7,6,4,0,3,8,2
"ENSG00000218016",0,0,1,1,1,3,0,0,1,1,2,0,4,0,0,0,1,0,0,3,1,0,0,0,0,0,2,0,0,0
